.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
SNAIVE_model,Potato (Local),Wholesale,Pettah,Test,53.57142857142858,58.64049947409579,53.57142857142858,13.593957653845798,13.593957653845798,NA,NA,0.8043479620248353
SNAIVE_model,Big Onion (Local),Retail,Dambulla,Test,-40.42321428571429,59.14092911367365,46.541785714285716,-23.913463457551305,26.37829057099944,NA,NA,0.8317358857818347
SNAIVE_model,Big Onion (Local),Retail,Pettah,Test,-40.401785714285715,44.25780855235766,40.401785714285715,-21.428198989014458,21.428198989014458,NA,NA,0.8928627862262327
SNAIVE_model,Big Onion (Local),Wholesale,Dambulla,Test,-40.331428571428575,58.97486110926538,46.45,-27.05830968048611,29.73956591659249,NA,NA,0.8316263059680593
SNAIVE_model,Big Onion (Local),Wholesale,Pettah,Test,-25.475,27.906464304888214,25.475,-14.85271840497356,14.85271840497356,NA,NA,0.8928571428571429
SNAIVE_model,Red Onion (Imp),Retail,Dambulla,Test,-3.9642857142857086,33.570574913158694,26.107142857142854,-1.8996765423385493,8.379136900208804,NA,NA,0.3496545358742012
SNAIVE_model,Red Onion (Imp),Retail,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.0204081632653061,1.0204081632653061,NA,NA,-0.13095238095238088
SNAIVE_model,Red Onion (Imp),Wholesale,Dambulla,Test,-3.9642857142857086,33.570574913158694,26.107142857142854,-2.0762742704985233,8.960324062287233,NA,NA,0.3496545358742012
SNAIVE_model,Red Onion (Imp),Wholesale,Pettah,Test,-10.410714285714286,14.713535799198157,11.458571428571428,-3.7017879673268426,4.05759134307725,NA,NA,0.32300732412901034
SNAIVE_model,Red Onion (Local),Retail,Dambulla,Test,16.875,46.23013411185392,39.017857142857146,4.225137501905592,17.40186080321361,NA,NA,0.6872239467815368
SNAIVE_model,Red Onion (Local),Retail,Pettah,Test,-22.432142857142857,24.85633132911728,22.432142857142857,-7.865965836354268,7.865965836354268,NA,NA,0.8995390931960537
SNAIVE_model,Red Onion (Local),Wholesale,Dambulla,Test,16.875,46.23013411185392,39.01785714285714,4.22085504023981,19.231082233749,NA,NA,0.6872239467815368
SNAIVE_model,Red Onion (Local),Wholesale,Pettah,Test,-75.19392857142857,79.8012406142375,75.19392857142857,-29.85029322101196,29.85029322101196,NA,NA,0.8616644817945291
