.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
ARIMA_model,Cabbage,Retail,Pettah,Test,-42.142857142857146,57.64557832132488,42.142857142857146,-15.609585681330502,15.609585681330502,NA,NA,0.8001466912501335
ARIMA_model,Cabbage,Wholesale,Dambulla,Test,-30.627167454760368,36.48624450074082,32.00181623305338,-16.637757498717818,17.210527823006576,NA,NA,0.6387680728548132
ARIMA_model,Cabbage,Wholesale,Pettah,Test,-44.920120516408595,60.11045005776118,44.920120516408595,-20.319978766434875,20.319978766434875,NA,NA,0.805954813403651
ARIMA_model,Carrot,Retail,Dambulla,Test,95.68372211084846,110.82151244662133,95.68372211084846,25.77743747288885,25.77743747288885,NA,NA,0.6586781439976406
ARIMA_model,Carrot,Retail,Pettah,Test,111.18935686631039,116.42768985067104,111.18935686631039,26.687103243852835,26.687103243852835,NA,NA,0.6952582323311461
ARIMA_model,Carrot,Wholesale,Dambulla,Test,95.9012776370169,110.96746649325753,95.9012776370169,28.16750220028867,28.16750220028867,NA,NA,0.6578100204375164
ARIMA_model,Carrot,Wholesale,Pettah,Test,114.46203045733404,120.95113856081171,114.46203045733404,30.949353936485757,30.949353936485757,NA,NA,0.6540212458630277
ARIMA_model,Green Chilli,Retail,Dambulla,Test,-364.0759989509904,387.2539109305534,364.0759989509904,-50.367400396897764,50.367400396897764,NA,NA,0.5174212779012677
ARIMA_model,Green Chilli,Retail,Pettah,Test,-140.82611247973892,182.93012119121445,164.3294137669297,-18.123193089375153,20.259856842756133,NA,NA,0.35375335585304013
ARIMA_model,Green Chilli,Wholesale,Dambulla,Test,-363.4140395685981,386.54344874568335,363.4140395685981,-52.505996773570246,52.505996773570246,NA,NA,0.5174186366134111
ARIMA_model,Green Chilli,Wholesale,Pettah,Test,-148.0629117790325,187.9470001333805,167.91107615468874,-21.720119523275166,23.704935960840796,NA,NA,0.3652957514600712
ARIMA_model,Lime,Retail,Dambulla,Test,-38.8368972529206,40.6477895885864,38.8368972529206,-22.20781218549264,22.20781218549264,NA,NA,0.12304785823620554
ARIMA_model,Lime,Retail,Pettah,Test,-4.742659389327048,8.068882075186453,6.484253516304725,-1.897063755730819,2.59370140652189,NA,NA,0.3762231486296443
ARIMA_model,Lime,Wholesale,Dambulla,Test,-38.4625480345476,40.361437132891226,38.4625480345476,-26.551044624917253,26.551044624917253,NA,NA,0.16878986902654572
ARIMA_model,Lime,Wholesale,Pettah,Test,-4.249931245398065,8.605693146768697,6.528858763592699,-2.275383841813671,3.414847600910987,NA,NA,0.4797381623672519
ARIMA_model,Potato (Imp),Retail,Dambulla,Test,3.5258080382181447,14.024603302544827,12.63919404765192,1.4216139712414322,7.225922898857388,NA,NA,0.6196309276358754
