.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
SNAIVE_model,Carrot,Wholesale,Pettah,Test,116.66666666666666,122.22585997905291,116.66666666666666,32.49951447709104,32.49951447709104,NA,NA,0.6792846564367493
SNAIVE_model,Green Chilli,Retail,Dambulla,Test,-446.66666666666663,509.75592250932533,446.66666666666663,-69.03773087551605,69.03773087551605,NA,NA,0.5244912031260963
SNAIVE_model,Green Chilli,Retail,Pettah,Test,-416.66666666666663,490.80175202466035,426.1904761904762,-59.233934621443254,60.099735487244125,NA,NA,0.44711066953884615
SNAIVE_model,Green Chilli,Wholesale,Dambulla,Test,-446.66666666666663,509.75592250932533,446.66666666666663,-72.61749382477828,72.61749382477828,NA,NA,0.5244912031260963
SNAIVE_model,Green Chilli,Wholesale,Pettah,Test,-408.3333333333333,478.66194121888213,417.85714285714283,-65.69033831908831,66.64271927146928,NA,NA,0.43426805477433983
SNAIVE_model,Lime,Retail,Dambulla,Test,-44.404761904761905,56.74023473775235,47.26190476190476,-31.373874710554208,32.815251761687364,NA,NA,0.6530703550414194
SNAIVE_model,Lime,Retail,Pettah,Test,-20.95238095238095,33.48773762780298,20.95238095238095,-10.476190476190474,10.476190476190474,NA,NA,0.7488983298918505
SNAIVE_model,Lime,Wholesale,Dambulla,Test,-44.166666666666664,56.70875425826077,47.023809523809526,-40.001053481849496,41.69967232332547,NA,NA,0.6578609239109433
SNAIVE_model,Lime,Wholesale,Pettah,Test,-24.285714285714292,36.80709041423819,24.285714285714292,-16.678691678691678,16.678691678691678,NA,NA,0.7516356475894048
SNAIVE_model,Potato (Imp),Retail,Dambulla,Test,-13.880952380952381,22.68662664592135,19.34190476190476,-9.5562820522265,12.444846622396378,NA,NA,0.7508991740448014
SNAIVE_model,Potato (Imp),Retail,Pettah,Test,-11.666666666666666,15.157899087997146,11.666666666666666,-6.415610657096725,6.415610657096725,NA,NA,0.6638418079096045
SNAIVE_model,Potato (Imp),Wholesale,Dambulla,Test,-14.357142857142856,23.30781965656284,19.818095238095236,-11.525849016450405,14.756333018942495,NA,NA,0.767237864451205
SNAIVE_model,Potato (Imp),Wholesale,Pettah,Test,1.9047619047619042,11.683570882715118,9.302857142857139,0.777426427249092,5.418682700685882,NA,NA,0.40698383371981817
SNAIVE_model,Pumpkin,Retail,Dambulla,Test,12.761904761904763,23.846721847187776,20.889523809523812,8.131722799326477,15.391550984503157,NA,NA,0.6696472340567093
SNAIVE_model,Pumpkin,Retail,Pettah,Test,-7.380952380952383,21.340524606395938,11.666666666666668,-5.075737745049823,7.218594887906966,NA,NA,0.7460949723124337
SNAIVE_model,Pumpkin,Wholesale,Dambulla,Test,12.761904761904763,23.846721847187776,20.889523809523812,9.946878534201753,19.879333658115854,NA,NA,0.6696472340567093
SNAIVE_model,Pumpkin,Wholesale,Pettah,Test,-6.428571428571427,12.677313820927747,6.904761904761907,-6.15884115884116,6.5251415251415255,NA,NA,0.784086284086284
SNAIVE_model,Snake gourd,Retail,Dambulla,Test,-65.47619047619048,75.0158819374747,70.23809523809524,-24.1517233963729,25.713003646177743,NA,NA,0.23973567252286154
SNAIVE_model,Snake gourd,Retail,Pettah,Test,-204.76190476190476,211.8668469761587,204.76190476190476,-62.767046616922755,62.767046616922755,NA,NA,0.7937618852456708
SNAIVE_model,Snake gourd,Wholesale,Dambulla,Test,-65.71428571428571,74.2083474960549,70.47619047619048,-27.071081870283905,28.802683601885636,NA,NA,0.23051920232381196
SNAIVE_model,Snake gourd,Wholesale,Pettah,Test,-202.85714285714283,210.0157338550297,202.85714285714283,-73.55045930214254,73.55045930214254,NA,NA,0.7993566416375186
SNAIVE_model,Tomato,Retail,Dambulla,Test,-30.357142857142858,93.7776513126357,77.02380952380952,-9.459046505571111,19.124426248782886,NA,NA,0.6877095862932728
SNAIVE_model,Tomato,Retail,Pettah,Test,-70.23809523809524,110.65889726026165,98.80952380952381,-13.44761676392123,18.353821670126138,NA,NA,0.455791358646701
SNAIVE_model,Tomato,Wholesale,Dambulla,Test,-30.357142857142858,93.7776513126357,77.02380952380952,-10.387573987731717,20.695576336258235,NA,NA,0.6877095862932728
SNAIVE_model,Tomato,Wholesale,Pettah,Test,-61.904761904761905,113.27271957536819,95.23809523809524,-14.208043861371856,20.826610479938473,NA,NA,0.3591843230068115
SNAIVE_model,Potato (Local),Retail,Dambulla,Test,53.76999999999999,60.34965802562201,54.24619047619048,15.876155198345426,16.032283223325912,NA,NA,0.5891520019729795
SNAIVE_model,Potato (Local),Retail,Pettah,Test,11.523809523809527,24.085693639487282,18.888571428571428,2.66467592643858,4.593815786397757,NA,NA,0.6858467334741187
SNAIVE_model,Potato (Local),Wholesale,Dambulla,Test,54.3652380952381,60.46256445107171,54.3652380952381,17.07606939530236,17.07606939530236,NA,NA,0.5843016999205612
SNAIVE_model,Potato (Local),Wholesale,Pettah,Test,50.38095238095238,56.209569173466065,50.38095238095238,12.827274207581718,12.827274207581718,NA,NA,0.8306860236452349
SNAIVE_model,Big Onion (Local),Retail,Dambulla,Test,-23.33333333333333,40.96515429809421,31.491428571428575,-12.039618163617236,15.32605431488141,NA,NA,0.7419540299117983
SNAIVE_model,Big Onion (Local),Retail,Pettah,Test,-32.32142857142857,34.91091267511526,32.32142857142857,-16.165262415869936,16.165262415869936,NA,NA,0.8571427845763046
SNAIVE_model,Big Onion (Local),Wholesale,Dambulla,Test,-23.33333333333333,40.96515429809421,31.491428571428575,-13.435843512886475,17.010851827694975,NA,NA,0.7419540299117983
SNAIVE_model,Big Onion (Local),Wholesale,Pettah,Test,-20.38,22.01291590559203,20.38,-11.412082244896624,11.412082244896624,NA,NA,0.857142857142857
SNAIVE_model,Red Onion (Imp),Retail,Dambulla,Test,4.190476190476186,31.026580309700353,25.01619047619048,0.859469831589375,7.675829380933964,NA,NA,0.1938814811652601
SNAIVE_model,Red Onion (Imp),Retail,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.0204081632653061,1.0204081632653061,NA,NA,-0.11904761904761897
SNAIVE_model,Red Onion (Imp),Wholesale,Dambulla,Test,4.190476190476186,31.026580309700353,25.01619047619048,0.8863634625796617,8.181091397649897,NA,NA,0.1938814811652601
SNAIVE_model,Red Onion (Imp),Wholesale,Pettah,Test,-10.476190476190476,14.636061140699217,11.333333333333332,-3.7223759175871134,4.013482617189993,NA,NA,0.33224954351103464
SNAIVE_model,Red Onion (Local),Retail,Dambulla,Test,8.095238095238095,40.222714975496125,35.476190476190474,0.5021490357092713,17.050705274187987,NA,NA,0.8270224891362272
SNAIVE_model,Red Onion (Local),Retail,Pettah,Test,-17.590952380952384,19.19587790572311,17.590952380952384,-6.0259866842329055,6.0259866842329055,NA,NA,0.8659532123303264
SNAIVE_model,Red Onion (Local),Wholesale,Dambulla,Test,8.095238095238095,40.222714975496125,35.476190476190474,0.10401543852712689,18.989832147667197,NA,NA,0.8270224891362272
SNAIVE_model,Red Onion (Local),Wholesale,Pettah,Test,-64.06142857142858,67.49027997034973,64.06142857142858,-24.057257902266134,24.057257902266134,NA,NA,0.8231551543937279
