.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
SNAIVE_model,Cabbage,Retail,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.1904761904761905,1.1904761904761905,NA,NA,-0.0238095238095238
SNAIVE_model,Cabbage,Wholesale,Dambulla,Test,-16.428571428571427,19.138136198252354,16.428571428571427,-7.928997211620203,7.928997211620203,NA,NA,-0.5154031103337484
SNAIVE_model,Cabbage,Wholesale,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.4285714285714284,1.4285714285714284,NA,NA,-0.0238095238095238
SNAIVE_model,Carrot,Retail,Dambulla,Test,156.42857142857142,159.34015725574554,156.42857142857142,39.907807784842404,39.907807784842404,NA,NA,-0.10187093705406684
SNAIVE_model,Carrot,Retail,Pettah,Test,124.28571428571429,128.24216924018626,124.28571428571429,29.823535910360718,29.823535910360718,NA,NA,0.6140413935032749
SNAIVE_model,Carrot,Wholesale,Dambulla,Test,156.42857142857142,159.34015725574554,156.42857142857142,43.24935953683985,43.24935953683985,NA,NA,-0.10187093705406684
SNAIVE_model,Carrot,Wholesale,Pettah,Test,128.57142857142858,134.2824197620182,128.57142857142858,34.52235295508264,34.52235295508264,NA,NA,0.48500977960207675
SNAIVE_model,Green Chilli,Retail,Dambulla,Test,-272.14285714285717,301.48397521972163,272.14285714285717,-30.3841438411433,30.3841438411433,NA,NA,-0.04309024435917138
SNAIVE_model,Green Chilli,Retail,Pettah,Test,-235.71428571428572,297.9428942887258,264.2857142857143,-24.039196248196244,26.636598845598844,NA,NA,0.35129253557999696
SNAIVE_model,Green Chilli,Wholesale,Dambulla,Test,-272.14285714285717,301.48397521972163,272.14285714285717,-31.482347192417873,31.482347192417873,NA,NA,-0.04309024435917138
SNAIVE_model,Green Chilli,Wholesale,Pettah,Test,-235.71428571428572,297.9428942887258,264.2857142857143,-26.823500566893426,29.68064342403628,NA,NA,0.35129253557999696
SNAIVE_model,Lime,Retail,Dambulla,Test,-25.714285714285715,32.81719453492113,28.571428571428573,-14.425330460024044,15.81905868302056,NA,NA,0.5154865782777412
SNAIVE_model,Lime,Retail,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.4285714285714284,1.4285714285714284,NA,NA,-0.0238095238095238
SNAIVE_model,Lime,Wholesale,Dambulla,Test,-25.714285714285715,32.81719453492113,28.571428571428573,-17.345688557959335,18.978341619183823,NA,NA,0.5154865782777412
SNAIVE_model,Lime,Wholesale,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.7857142857142856,1.7857142857142856,NA,NA,-0.0238095238095238
SNAIVE_model,Potato (Imp),Retail,Dambulla,Test,-17.428571428571427,18.47589626668062,17.428571428571427,-10.901095046136403,10.901095046136403,NA,NA,0.3965232012457579
SNAIVE_model,Potato (Imp),Retail,Pettah,Test,-1.4285714285714284,3.779644730092272,1.4285714285714284,-0.7142857142857142,0.7142857142857142,NA,NA,-0.023809523809523794
SNAIVE_model,Potato (Imp),Wholesale,Dambulla,Test,-17.428571428571427,18.47589626668062,17.428571428571427,-12.463686665755954,12.463686665755954,NA,NA,0.3965232012457579
SNAIVE_model,Potato (Imp),Wholesale,Pettah,Test,-3.571428571428571,8.574307135689905,6.239999999999993,-2.30594052869564,3.9051788081803243,NA,NA,-0.08078640015313815
SNAIVE_model,Pumpkin,Retail,Dambulla,Test,30.714285714285715,32.01562118716424,30.714285714285715,20.497209489576523,20.497209489576523,NA,NA,0.23660714285714307
SNAIVE_model,Pumpkin,Retail,Pettah,Test,2.1428571428571432,5.669467095138408,2.1428571428571432,1.0714285714285716,1.0714285714285716,NA,NA,-0.02380952380952379
SNAIVE_model,Pumpkin,Wholesale,Dambulla,Test,30.714285714285715,32.01562118716424,30.714285714285715,25.634238500935385,25.634238500935385,NA,NA,0.23660714285714282
SNAIVE_model,Pumpkin,Wholesale,Pettah,Test,-2.1428571428571432,4.225771273642582,2.1428571428571432,-1.7857142857142854,1.7857142857142854,NA,NA,-0.04945054945054946
SNAIVE_model,Snake gourd,Retail,Dambulla,Test,-70,84.77329245868485,77.14285714285714,-26.23314362857603,28.575064003283288,NA,NA,0.26015375090051424
SNAIVE_model,Snake gourd,Retail,Pettah,Test,-146.42857142857142,150.9558960188609,146.42857142857142,-37.24410165087291,37.24410165087291,NA,NA,0.6133788979620781
SNAIVE_model,Snake gourd,Wholesale,Dambulla,Test,-67.14285714285714,81.19641089886389,74.28571428571429,-27.797653352581708,30.395055949984304,NA,NA,0.2870079015453465
SNAIVE_model,Snake gourd,Wholesale,Pettah,Test,-146.42857142857142,150.9558960188609,146.42857142857142,-42.748398532860016,42.748398532860016,NA,NA,0.6133788979620781
SNAIVE_model,Tomato,Retail,Dambulla,Test,-53.928571428571416,122.35471139273714,105.35714285714286,-16.833080258938445,27.809009092010136,NA,NA,0.6461851266508695
SNAIVE_model,Tomato,Retail,Pettah,Test,-46.428571428571416,122.83845372799885,103.57142857142857,-9.308260929800843,18.832070453610363,NA,NA,0.5777683854606932
SNAIVE_model,Tomato,Wholesale,Dambulla,Test,-53.928571428571416,122.35471139273714,105.35714285714286,-18.509067306789902,30.236424916500454,NA,NA,0.6461851266508695
SNAIVE_model,Tomato,Wholesale,Pettah,Test,-42.85714285714286,136.2770287738494,114.28571428571429,-11.47627476562625,24.982768272119753,NA,NA,0.5300522648083623
SNAIVE_model,Potato (Local),Retail,Dambulla,Test,34.64285714285714,42.28560308865688,36.07142857142857,10.903364575103856,11.371748650045308,NA,NA,0.26272168640860255
SNAIVE_model,Potato (Local),Retail,Pettah,Test,-7.142857142857143,10.157177616978897,7.142857142857143,-1.8796992481203005,1.8796992481203005,NA,NA,0.05143728426513119
SNAIVE_model,Potato (Local),Wholesale,Dambulla,Test,36.42857142857143,42.766735404316954,36.42857142857143,12.233169129720853,12.233169129720853,NA,NA,0.26381532279706527
SNAIVE_model,Potato (Local),Wholesale,Pettah,Test,18.142857142857142,21.451865719725706,18.142857142857142,5.079503280896494,5.079503280896494,NA,NA,0.638811562775346
SNAIVE_model,Big Onion (Local),Retail,Dambulla,Test,-5,29.889648948853754,25.66571428571429,-2.51816571824284,10.702769680309597,NA,NA,0.6197127140440241
SNAIVE_model,Big Onion (Local),Retail,Pettah,Test,-16.16142857142857,16.161428950259495,16.16142857142857,-7.273368485738721,7.273368485738721,NA,NA,-0.1904761904761397
SNAIVE_model,Big Onion (Local),Wholesale,Dambulla,Test,-5,29.889648948853754,25.66571428571429,-2.7901676632124954,11.678939467697957,NA,NA,0.6197127140440241
SNAIVE_model,Big Onion (Local),Wholesale,Pettah,Test,-10.189999999999998,10.189999999999998,10.189999999999998,-5.293853757347085,5.293853757347085,NA,NA,NA
SNAIVE_model,Red Onion (Imp),Retail,Dambulla,Test,25.714285714285715,36.17685842792718,32.857142857142854,7.232895049686077,9.365091211732985,NA,NA,-0.2837176473856198
SNAIVE_model,Red Onion (Imp),Retail,Pettah,Test,-3.571428571428571,9.44911182523068,3.571428571428571,-1.0204081632653061,1.0204081632653061,NA,NA,-0.0238095238095238
SNAIVE_model,Red Onion (Imp),Wholesale,Dambulla,Test,25.714285714285715,36.17685842792718,32.857142857142854,7.665452862612322,9.933026558757447,NA,NA,-0.2837176473856198
SNAIVE_model,Red Onion (Imp),Wholesale,Pettah,Test,-3.214285714285714,7.803387542782759,5.785714285714286,-1.0917660092171704,1.9650861080258104,NA,NA,-0.051794723944068005
SNAIVE_model,Red Onion (Local),Retail,Dambulla,Test,40,44.88576770934349,40,15.857383538204532,15.857383538204532,NA,NA,0.5403659849300323
SNAIVE_model,Red Onion (Local),Retail,Pettah,Test,-8.335714285714298,8.335715754682218,8.335714285714298,-2.7353291755586606,2.7353291755586606,NA,NA,0.5595238095238032
SNAIVE_model,Red Onion (Local),Wholesale,Dambulla,Test,40,44.88576770934349,40,17.22390877124995,17.22390877124995,NA,NA,0.5403659849300323
SNAIVE_model,Red Onion (Local),Wholesale,Pettah,Test,-36.925714285714285,36.973763671014076,36.925714285714285,-12.274794002123048,12.274794002123048,NA,NA,-0.02288590963310751
