.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
ARIMA_model,Carrot,Wholesale,Dambulla,Test,90.32218197316881,102.55080192782586,90.32218197316881,27.274720670240825,27.274720670240825,NA,NA,0.6565925689844557
ARIMA_model,Carrot,Wholesale,Pettah,Test,105.90113183523034,112.04864197790499,105.90113183523034,29.326488280295553,29.326488280295553,NA,NA,0.6613454719106759
ARIMA_model,Green Chilli,Retail,Dambulla,Test,-441.7966634884914,470.82657498989454,441.7966634884914,-71.67364142330838,71.67364142330838,NA,NA,0.6949137458503267
ARIMA_model,Green Chilli,Retail,Pettah,Test,-227.52499117916886,282.2913806398732,243.1938587039627,-36.05606201771594,37.48050451996992,NA,NA,0.5927101995668312
ARIMA_model,Green Chilli,Wholesale,Dambulla,Test,-441.11478825217745,470.13158579422037,441.11478825217745,-75.46914346058855,75.46914346058855,NA,NA,0.6953572686350733
ARIMA_model,Green Chilli,Wholesale,Pettah,Test,-226.4869211690338,275.7646667057066,239.71903075280466,-40.96622179000236,42.28943274837944,NA,NA,0.5943755190169582
ARIMA_model,Lime,Retail,Dambulla,Test,-55.384516300539644,61.20208628818259,55.384516300539644,-37.890051440326204,37.890051440326204,NA,NA,0.7843970422056528
ARIMA_model,Lime,Retail,Pettah,Test,-22.174580312423828,35.1076210183131,23.335643063742268,-11.12547218451112,11.5898972850385,NA,NA,0.7868462003587517
ARIMA_model,Lime,Wholesale,Dambulla,Test,-55.12921470121427,61.06730489903363,55.12921470121427,-47.92646248643108,47.92646248643108,NA,NA,0.7897774638003096
ARIMA_model,Lime,Wholesale,Pettah,Test,-22.39361023773206,36.065467815760655,23.912895249861823,-15.8031690293371,16.562811535401977,NA,NA,0.8020641575903356
ARIMA_model,Potato (Imp),Retail,Dambulla,Test,-5.008839312350521,17.687392466790648,15.785507369597227,-4.138300838432,9.903325418497879,NA,NA,0.730109628273346
ARIMA_model,Potato (Imp),Retail,Pettah,Test,-10.238095238095235,14.184162865339506,10.238095238095235,-5.682019923505991,5.682019923505991,NA,NA,0.7652661064425771
ARIMA_model,Potato (Imp),Wholesale,Dambulla,Test,-8.984453364522546,20.428895008004297,17.121178388042967,-7.854660941331572,12.705045943078483,NA,NA,0.7757300025801852
ARIMA_model,Potato (Imp),Wholesale,Pettah,Test,2.335548162742538,10.11796919517927,7.190977263459558,1.0362583170584876,4.201411323190458,NA,NA,0.5326922492917877
ARIMA_model,Pumpkin,Retail,Dambulla,Test,1.28851548327741,16.780682610801964,15.015465380090488,-0.6866203023037034,11.635605355486945,NA,NA,0.8629352697816203
ARIMA_model,Pumpkin,Retail,Pettah,Test,-9.558063284082287,20.74074934887817,9.839528852975256,-6.175226316259704,6.315959100706187,NA,NA,0.8172402891575464
ARIMA_model,Pumpkin,Wholesale,Dambulla,Test,1.1653599030166644,16.772799302964557,14.986452446212724,-1.7033147345653532,15.289538796098228,NA,NA,0.8630072740191576
ARIMA_model,Pumpkin,Wholesale,Pettah,Test,-7.606093368168442,13.311013462172493,7.643994555246545,-7.1329165267789385,7.1620712860697875,NA,NA,0.7703368677353233
ARIMA_model,Snake gourd,Retail,Dambulla,Test,-24.82822710204473,37.92983465673494,27.703862302691174,-10.171418860820292,11.052038869828172,NA,NA,0.24754161583431095
ARIMA_model,Snake gourd,Retail,Pettah,Test,-202.42351239254194,209.8764714627595,202.42351239254194,-62.163234387086376,62.163234387086376,NA,NA,0.7845655471263284
ARIMA_model,Snake gourd,Wholesale,Dambulla,Test,-24.82679466071379,36.42830190316989,25.62452824860169,-11.436361824173565,11.726446765223708,NA,NA,0.26553037836753546
ARIMA_model,Snake gourd,Wholesale,Pettah,Test,-195.72456612570596,203.43516452152107,195.72456612570596,-71.21561810569817,71.21561810569817,NA,NA,0.7708467478799287
ARIMA_model,Tomato,Retail,Dambulla,Test,44.632744110336596,75.71393754604982,56.98560677129854,8.714321286047356,12.24582068656107,NA,NA,0.841596860403873
ARIMA_model,Tomato,Retail,Pettah,Test,49.21175699324975,70.52850652894914,63.28240336470196,8.075388876886718,11.463762398335541,NA,NA,0.6871455616158391
ARIMA_model,Tomato,Wholesale,Dambulla,Test,43.81273909607035,75.38556943126177,56.695047040101976,9.024612543688429,13.050558907745629,NA,NA,0.8423746453330625
ARIMA_model,Tomato,Wholesale,Pettah,Test,62.25895999416802,74.58944324779567,66.78931283825203,12.798039655247305,14.092426182128445,NA,NA,0.5871514500803237
ARIMA_model,Potato (Local),Retail,Dambulla,Test,44.485627863945496,50.22728833479034,44.485627863945496,12.961969226260132,12.961969226260132,NA,NA,0.7115247464430731
ARIMA_model,Potato (Local),Retail,Pettah,Test,16.708967988414074,24.87404280582438,17.881736469150752,3.985470410813028,4.294093695217417,NA,NA,0.8733558935583394
ARIMA_model,Potato (Local),Wholesale,Dambulla,Test,45.063218533075215,50.45614140187842,45.063218533075215,13.954882566726058,13.954882566726058,NA,NA,0.7147011813351545
ARIMA_model,Potato (Local),Wholesale,Pettah,Test,45.83929349681949,52.46415070155522,46.804263382229195,11.614324130348972,11.906739247139793,NA,NA,0.8387623711126808
ARIMA_model,Big Onion (Local),Retail,Dambulla,Test,-23.68072396441913,34.69401481440405,25.764649140586403,-12.139340250136751,12.960976700708807,NA,NA,0.8295457191086705
ARIMA_model,Big Onion (Local),Retail,Pettah,Test,-26.282958009251807,29.85210704971138,26.282958009251807,-13.278645796603675,13.278645796603675,NA,NA,0.8542429409732238
ARIMA_model,Big Onion (Local),Wholesale,Dambulla,Test,-23.69158863615821,34.497899272145666,25.772797500388187,-13.52829394715203,14.41909563873259,NA,NA,0.8258113926935237
ARIMA_model,Big Onion (Local),Wholesale,Pettah,Test,-15.598284841677598,17.88020257766866,15.598284841677598,-8.80727508525792,8.80727508525792,NA,NA,0.857113122967366
ARIMA_model,Red Onion (Imp),Retail,Dambulla,Test,-25.895286768506015,32.786454279467364,29.19044476568115,-8.373663219972164,9.2302911917629,NA,NA,0.4741830274913903
ARIMA_model,Red Onion (Imp),Retail,Pettah,Test,-1.6409471216015223,1.8061358693708207,1.6409471216015223,-0.4688420347432921,0.4688420347432921,NA,NA,0.8555082155123078
ARIMA_model,Red Onion (Imp),Wholesale,Dambulla,Test,-26.07244087346898,32.856661223826016,29.31505654006901,-9.00809848248164,9.896486336344662,NA,NA,0.46894833178334194
ARIMA_model,Red Onion (Imp),Wholesale,Pettah,Test,-4.440109480076593,8.32391018056047,6.234511929092937,-1.6148113959203765,2.224483129396544,NA,NA,0.8544301666665887
ARIMA_model,Red Onion (Local),Retail,Dambulla,Test,-7.294450186574735,37.17118387823471,29.74885965253101,-6.965697605495632,15.975127308866847,NA,NA,0.8750506578615574
ARIMA_model,Red Onion (Local),Retail,Pettah,Test,-13.532684407227697,15.67552230976788,13.532684407227697,-4.656915788966982,4.656915788966982,NA,NA,0.8587230128869959
ARIMA_model,Red Onion (Local),Wholesale,Dambulla,Test,-7.189340714858518,37.175726391842424,29.78773198695443,-8.180464014760192,18.040449653190834,NA,NA,0.8750727520110081
ARIMA_model,Red Onion (Local),Wholesale,Pettah,Test,-50.20493483771754,55.02814485338677,50.20493483771754,-19.072581710037852,19.072581710037852,NA,NA,0.8417210685512483
