.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
ARIMA_model,Beans,Retail,Dambulla,Test,-150.5134176668224,169.2944653064332,150.5134176668224,-28.332442069728977,28.332442069728977,NA,NA,0.4547618742872869
ARIMA_model,Beans,Retail,Pettah,Test,-251.42780522481345,263.66349047336615,251.42780522481345,-41.73137112230718,41.73137112230718,NA,NA,0.5498926674100432
ARIMA_model,Beans,Wholesale,Dambulla,Test,-150.60643938405912,170.58511840549102,150.60643938405912,-30.156021033256113,30.156021033256113,NA,NA,0.474903281485753
ARIMA_model,Beans,Wholesale,Pettah,Test,-240.8391140572762,256.424489589745,240.8391140572762,-48.550742689771795,48.550742689771795,NA,NA,0.5877310978485787
ARIMA_model,Big Onion (Imp),Retail,Dambulla,Test,-11.340431493851023,19.77104375671222,18.755510129194295,-7.072819530472699,10.603809356826638,NA,NA,-0.049284546833599556
ARIMA_model,Big Onion (Imp),Retail,Pettah,Test,-18.58672410523491,25.20797782431828,20.979166796541893,-9.218403983455323,10.215255104833231,NA,NA,0.6715677419957757
ARIMA_model,Big Onion (Imp),Wholesale,Dambulla,Test,-11.281112935292782,20.27036842070779,19.236122622218623,-8.063593970281605,12.250441173926784,NA,NA,-0.041306100864607793
ARIMA_model,Big Onion (Imp),Wholesale,Pettah,Test,-20.01796941366047,23.35432347912625,20.01796941366047,-12.92688010995268,12.92688010995268,NA,NA,0.6300368974016931
ARIMA_model,Brinjal,Retail,Dambulla,Test,-113.84800468623429,119.9161932960235,113.84800468623429,-26.372152691540514,26.372152691540514,NA,NA,0.05337664111887553
ARIMA_model,Brinjal,Retail,Pettah,Test,-13.439468108844858,34.23990546762148,27.582877708059716,-3.505712246939375,6.334394166782346,NA,NA,-0.1420357416975
ARIMA_model,Brinjal,Wholesale,Dambulla,Test,-114.01018602164989,120.03634630817626,114.01018602164989,-28.415200822677583,28.415200822677583,NA,NA,0.05339543089284617
ARIMA_model,Brinjal,Wholesale,Pettah,Test,-11.787118488327076,33.23536214198668,26.23928051762568,-3.589879521577599,6.801471083643955,NA,NA,-0.1499894088710808
ARIMA_model,Cabbage,Retail,Dambulla,Test,-16.030786994663647,22.365760227570913,18.758503447779383,-7.063674151417621,8.07393950442345,NA,NA,0.4099224473218924
ARIMA_model,Cabbage,Retail,Pettah,Test,-7.142857142857142,18.89822365046136,7.142857142857142,-2.380952380952381,2.380952380952381,NA,NA,-0.0238095238095238
ARIMA_model,Cabbage,Wholesale,Dambulla,Test,-15.97379469861325,22.336057118963957,18.723092255199283,-8.113462531482645,9.25900318006016,NA,NA,0.41052048532690577
ARIMA_model,Cabbage,Wholesale,Pettah,Test,-9.13134288495012,19.478043116374796,9.13134288495012,-3.5316531867971417,3.5316531867971417,NA,NA,5.715747127903511e-4
ARIMA_model,Carrot,Retail,Dambulla,Test,138.9387729415901,145.1392249306599,138.9387729415901,34.99721441328945,34.99721441328945,NA,NA,0.0383024358019949
ARIMA_model,Carrot,Retail,Pettah,Test,114.26610571808779,122.97096321966448,114.26610571808779,26.943428712064946,26.943428712064946,NA,NA,0.6278773065598058
ARIMA_model,Carrot,Wholesale,Dambulla,Test,139.04748399013644,145.24780266221194,139.04748399013644,37.91112221091416,37.91112221091416,NA,NA,0.03811992332335939
ARIMA_model,Carrot,Wholesale,Pettah,Test,119.57611589223174,130.3882292311996,119.57611589223174,31.430632792486552,31.430632792486552,NA,NA,0.5478413203614787
ARIMA_model,Green Chilli,Retail,Dambulla,Test,-281.51150838399735,303.5887806696751,281.51150838399735,-35.06104990479764,35.06104990479764,NA,NA,0.4879243241680336
ARIMA_model,Green Chilli,Retail,Pettah,Test,-50.39378260240183,114.41308664199089,97.40038517678336,-6.727743577917579,11.001071084679538,NA,NA,0.17414525167977846
ARIMA_model,Green Chilli,Wholesale,Dambulla,Test,-280.86091911184286,302.79173651956046,280.86091911184286,-36.36644263056482,36.36644263056482,NA,NA,0.4860777926081294
ARIMA_model,Green Chilli,Wholesale,Pettah,Test,-58.26988118717391,117.00447030517797,97.96620993848647,-8.632182767397927,12.601815642529182,NA,NA,0.1828393226848682
ARIMA_model,Lime,Retail,Dambulla,Test,-36.694040110063455,38.37946315210576,36.694040110063455,-20.663580093763436,20.663580093763436,NA,NA,-0.30875576036866353
ARIMA_model,Lime,Retail,Pettah,Test,-4.405937797533616,8.935237707445337,7.861330188159717,-1.762375119013447,3.1445320752638866,NA,NA,0.3400767453387114
ARIMA_model,Lime,Wholesale,Dambulla,Test,-36.67683374883332,38.36301273472219,36.67683374883332,-24.86556161254496,24.86556161254496,NA,NA,-0.30875576036866353
ARIMA_model,Lime,Wholesale,Pettah,Test,-0.7092429608970817,5.508652844712707,5.079231234452594,-0.35462148044854086,2.539615617226297,NA,NA,0.6330858172256395
ARIMA_model,Potato (Imp),Retail,Dambulla,Test,-8.82200753660142,10.706313164241964,9.404764482266128,-5.635882064707082,5.972735790524831,NA,NA,0.4207153984199622
ARIMA_model,Potato (Imp),Retail,Pettah,Test,0,0,0,0,0,NA,NA,NA
ARIMA_model,Potato (Imp),Wholesale,Dambulla,Test,-8.713399919539183,10.41943303291561,9.216570417226535,-6.371340546001474,6.700210152333077,NA,NA,0.3569489579104704
ARIMA_model,Potato (Imp),Wholesale,Pettah,Test,-3.1409666560670524,6.949471539681517,3.7130736832498927,-2.0604845837554078,2.397018129157078,NA,NA,-0.16612485373017866
ARIMA_model,Pumpkin,Retail,Dambulla,Test,19.343070545069047,19.80382476493595,19.343070545069047,12.765935206284448,12.765935206284448,NA,NA,-0.16857949093584537
ARIMA_model,Pumpkin,Retail,Pettah,Test,0.4221983533394515,0.5074280826240413,0.4221983533394515,0.21109917666972575,0.21109917666972575,NA,NA,0.5310739247919284
ARIMA_model,Pumpkin,Wholesale,Dambulla,Test,19.221474655960964,19.686527406553832,19.221474655960964,15.820105536540119,15.820105536540119,NA,NA,-0.16884218729700548
ARIMA_model,Pumpkin,Wholesale,Pettah,Test,-2.8763318000706755,5.395208713886983,2.990035361304982,-2.397304386746396,2.4847686646189397,NA,NA,-0.05783953003226717
ARIMA_model,Snake gourd,Retail,Dambulla,Test,-29.22462325238516,32.92649895666567,29.59563536715571,-10.978671215175616,11.10031453149383,NA,NA,-0.3806035033153749
ARIMA_model,Snake gourd,Retail,Pettah,Test,-144.48509125528074,149.86537248394725,144.48509125528074,-36.858266242483936,36.858266242483936,NA,NA,0.6005770360658902
ARIMA_model,Snake gourd,Wholesale,Dambulla,Test,-26.71773993306031,29.97360705322191,27.510348654428444,-11.104927216259284,11.39314856948406,NA,NA,-0.4414878766179891
ARIMA_model,Snake gourd,Wholesale,Pettah,Test,-141.2035247099848,146.29517263978323,141.2035247099848,-41.33940091666031,41.33940091666031,NA,NA,0.6108872969576468
ARIMA_model,Tomato,Retail,Dambulla,Test,21.933021224916544,52.10002021961774,39.88376934603068,4.224914121372205,9.328919459935904,NA,NA,0.5929233565847439
ARIMA_model,Tomato,Retail,Pettah,Test,73.93900960618795,80.64246470776963,73.93900960618795,12.626292915212963,12.626292915212963,NA,NA,0.4198220480570229
ARIMA_model,Tomato,Wholesale,Dambulla,Test,21.00325661805526,51.93248952815332,39.96875311506095,4.202086494393565,10.09487017217355,NA,NA,0.5938862679955709
ARIMA_model,Tomato,Wholesale,Pettah,Test,81.91244936713956,92.16244749812275,81.91244936713956,16.429229210204134,16.429229210204134,NA,NA,0.34174850219164177
ARIMA_model,Potato (Local),Retail,Dambulla,Test,24.183290073106864,28.58447292393941,24.183290073106864,7.509643816600198,7.509643816600198,NA,NA,-0.08484997445625281
ARIMA_model,Potato (Local),Retail,Pettah,Test,-1.426419240671188,1.6156683170886526,1.4729082458550644,-0.3753734843871548,0.38760743311975376,NA,NA,0.4344752816842636
ARIMA_model,Potato (Local),Wholesale,Dambulla,Test,25.860292783632126,29.651986871883533,25.860292783632126,8.551169583110774,8.551169583110774,NA,NA,-0.01634501911702004
ARIMA_model,Potato (Local),Wholesale,Pettah,Test,13.611092060231718,19.49498963943405,16.506001716460844,3.747150021188038,4.6243953715605,NA,NA,0.6824673516907043
ARIMA_model,Big Onion (Local),Retail,Dambulla,Test,-4.841384072343402,10.321421423155833,8.120776236480095,-2.163199778192477,3.457865244948439,NA,NA,0.49116237196289947
ARIMA_model,Big Onion (Local),Retail,Pettah,Test,-9.890797828734927,11.04874224709866,9.890797828734927,-4.497290354557307,4.497290354557307,NA,NA,0.5693760773636574
ARIMA_model,Big Onion (Local),Wholesale,Dambulla,Test,-5.358255302824875,11.443591999430708,9.255260961628043,-2.637052189670963,4.310895164886363,NA,NA,0.6169090390647277
ARIMA_model,Big Onion (Local),Wholesale,Pettah,Test,-5.524376256631074,6.22598653248196,5.524376256631074,-2.8925602612541494,2.8925602612541494,NA,NA,0.5757902527896761
ARIMA_model,Red Onion (Imp),Retail,Dambulla,Test,-5.3895307631915115,18.46341289861384,15.275004754716917,-1.7999854129922914,4.369869328364504,NA,NA,-0.11097145824968142
ARIMA_model,Red Onion (Imp),Retail,Pettah,Test,-0.6041001313782967,0.6163187204551538,0.6041001313782967,-0.17260003753665618,0.17260003753665618,NA,NA,-0.023088840879643708
ARIMA_model,Red Onion (Imp),Wholesale,Dambulla,Test,-5.813197248622617,18.6093787886117,15.541044248422688,-2.0555892212178906,4.720752782806951,NA,NA,-0.11131210369855309
ARIMA_model,Red Onion (Imp),Wholesale,Pettah,Test,2.619192765684269,3.060545529728507,2.764014581364766,0.8895383216486485,0.9394768787798545,NA,NA,-0.36107393454888875
ARIMA_model,Red Onion (Local),Retail,Dambulla,Test,23.92120832524851,24.92339990494112,23.92120832524851,9.525131875675608,9.525131875675608,NA,NA,0.18699983369152665
ARIMA_model,Red Onion (Local),Retail,Pettah,Test,-4.574460920679314,5.10715571425399,4.574460920679314,-1.5069147747047762,1.5069147747047762,NA,NA,0.5692942737334057
ARIMA_model,Red Onion (Local),Wholesale,Dambulla,Test,24.08022106203042,25.08386781448186,24.08022106203042,10.418965805996592,10.418965805996592,NA,NA,0.19106535127167354
ARIMA_model,Red Onion (Local),Wholesale,Pettah,Test,-22.942882330341124,25.517728056569666,22.942882330341124,-7.750827628635809,7.750827628635809,NA,NA,0.5717640181404714
