.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
STL_ETS,Beans,Retail,Dambulla,Test,-87.47904984611716,101.21546997469089,87.47904984611716,-16.537423611081863,16.537423611081863,NA,NA,0.27073879657310856
STL_ETS,Beans,Retail,Pettah,Test,-190.41568150478534,208.40551434008424,190.41568150478534,-32.166215086879305,32.166215086879305,NA,NA,0.6261411424578063
STL_ETS,Beans,Wholesale,Dambulla,Test,-78.70021123157555,92.53101710462158,78.70021123157555,-15.852908005486494,15.852908005486494,NA,NA,0.1934222394351482
STL_ETS,Beans,Wholesale,Pettah,Test,-197.44753020277153,214.02201992183475,197.44753020277153,-40.1437945083088,40.1437945083088,NA,NA,0.6209484709121453
STL_ETS,Big Onion (Imp),Retail,Dambulla,Test,-0.4208281869381507,17.88510239719051,15.901335446993272,-1.0910019239382018,8.462672047773975,NA,NA,-0.22503054856228433
STL_ETS,Big Onion (Imp),Retail,Pettah,Test,-15.64726804451782,29.974901757230686,26.223923625539502,-8.160526742590962,12.567466568016664,NA,NA,0.6659189477873781
STL_ETS,Big Onion (Imp),Wholesale,Dambulla,Test,0.19891880997883504,17.22453354431335,15.069267276743131,-0.905849686908256,8.94173710097245,NA,NA,-0.23137659958657514
STL_ETS,Big Onion (Imp),Wholesale,Pettah,Test,-6.808926894016825,18.85083367738945,15.718707145456781,-4.999467919069759,10.09292533775158,NA,NA,0.6494185831918795
STL_ETS,Brinjal,Retail,Dambulla,Test,-72.44311965409845,78.94081813118386,72.44311965409845,-16.820021190867582,16.820021190867582,NA,NA,-0.5174206817815082
STL_ETS,Brinjal,Retail,Pettah,Test,45.50165307815614,71.12344596427442,61.18094961168553,9.7895763270503,13.670681955113906,NA,NA,0.5074396566277675
STL_ETS,Brinjal,Wholesale,Dambulla,Test,-72.162699096082,78.58481850052283,72.162699096082,-18.036796147271847,18.036796147271847,NA,NA,-0.48538392990115603
STL_ETS,Brinjal,Wholesale,Pettah,Test,48.607676765093494,73.05473559930883,62.86403915042875,11.762129689879695,15.788360731490227,NA,NA,0.5099019389193512
STL_ETS,Cabbage,Retail,Dambulla,Test,-7.1852070711085325,14.396591033891276,12.349922171449919,-3.263083516627585,5.24129936634124,NA,NA,-0.12582046202085279
STL_ETS,Cabbage,Retail,Pettah,Test,12.968932124618526,24.47879297975179,22.244677033531804,3.4845581092025966,6.576473078840355,NA,NA,0.25217443196991396
STL_ETS,Cabbage,Wholesale,Dambulla,Test,-4.30789053951612,12.53996170303394,11.173019657567087,-2.386566950389076,5.394297284574419,NA,NA,-0.18694799384114363
STL_ETS,Cabbage,Wholesale,Pettah,Test,12.706668943261928,24.223305118779816,22.244521142087113,3.917627907793137,7.73276878732321,NA,NA,0.24312750721093085
STL_ETS,Carrot,Retail,Dambulla,Test,156.58212942828055,162.46272057752574,156.58212942828055,39.61916001946368,39.61916001946368,NA,NA,0.24851008110085773
STL_ETS,Carrot,Retail,Pettah,Test,105.77973729394353,115.51015570714587,105.77973729394353,24.843032411235978,24.843032411235978,NA,NA,0.647366797042952
STL_ETS,Carrot,Wholesale,Dambulla,Test,156.6173903102341,162.85651462251056,156.6173903102341,42.871650647863206,42.871650647863206,NA,NA,0.2544574952285191
STL_ETS,Carrot,Wholesale,Pettah,Test,114.2725032583632,125.97301610183044,114.2725032583632,29.917296913984387,29.917296913984387,NA,NA,0.5926823677770927
STL_ETS,Green Chilli,Retail,Dambulla,Test,-83.19593038974415,105.40265469573589,87.98089097326466,-10.332623899329644,10.946080384396376,NA,NA,-0.4342820612380967
STL_ETS,Green Chilli,Retail,Pettah,Test,104.51731643301079,138.80141521739938,104.51731643301079,10.210220655426646,10.210220655426646,NA,NA,0.06846782990543296
STL_ETS,Green Chilli,Wholesale,Dambulla,Test,-83.18017179482717,105.77530376215344,88.0354470870029,-10.741077797309098,11.38844783626586,NA,NA,-0.4104893617334691
STL_ETS,Green Chilli,Wholesale,Pettah,Test,100.27690035478129,134.46798014604485,100.27690035478129,10.95962015763509,10.95962015763509,NA,NA,0.044969306994816036
