.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
STL_ARIMA,Beans,Retail,Dambulla,Test,-61.49453997976579,94.71441136189904,82.8634729465198,-15.069339199360622,18.514794040075184,NA,NA,0.09685691431970375
STL_ARIMA,Beans,Retail,Pettah,Test,-221.91461711995152,241.13447616916162,221.91461711995152,-38.83891059495046,38.83891059495046,NA,NA,0.5512685916805168
STL_ARIMA,Beans,Wholesale,Dambulla,Test,-62.852371271984026,93.6989476312155,79.92062574911691,-16.39213139282891,19.3077401476305,NA,NA,0.045401579863911974
STL_ARIMA,Beans,Wholesale,Pettah,Test,-138.6259239058922,181.44299024124211,153.97996860149357,-30.468416187134544,32.82504218723708,NA,NA,0.6245634626601785
STL_ARIMA,Big Onion (Imp),Retail,Dambulla,Test,12.520647206078497,24.465399933438476,18.667512809215886,6.199653858823533,10.285772416941171,NA,NA,0.39192900506958445
STL_ARIMA,Big Onion (Imp),Retail,Pettah,Test,-6.945608436341536,19.283921490201475,17.88544797191175,-4.554103078497764,9.244282617036276,NA,NA,0.6440775871022233
STL_ARIMA,Big Onion (Imp),Wholesale,Dambulla,Test,5.618040596253572,17.117391728514406,12.066178346605179,2.5852594768629853,7.5103025903465435,NA,NA,0.16582445719010389
STL_ARIMA,Big Onion (Imp),Wholesale,Pettah,Test,-13.720776504860012,23.007064214199364,21.325807226130287,-10.315497576887033,14.706309229018078,NA,NA,0.8060451653321629
STL_ARIMA,Brinjal,Retail,Dambulla,Test,-35.22249670705317,63.81795449841754,48.70223193620085,-12.806563579530028,15.769142750771278,NA,NA,0.1423075651288589
STL_ARIMA,Brinjal,Retail,Pettah,Test,30.952399871654205,50.10537544826025,38.917523295831664,6.9025082663470805,9.095912012213303,NA,NA,0.5882686631780168
STL_ARIMA,Brinjal,Wholesale,Dambulla,Test,-47.79791613349489,66.97932604929954,56.19992363850525,-17.8122069422403,19.78914988459568,NA,NA,0.23563751254424947
STL_ARIMA,Brinjal,Wholesale,Pettah,Test,33.4405839164972,53.18058868168879,41.194677822798816,8.392576997889755,10.898167227319215,NA,NA,0.61392606391518445
STL_ARIMA,Cabbage,Retail,Dambulla,Test,-4.131222775941016,18.241745617373937,14.775631908503147,-2.3770768482591356,6.669602194531959,NA,NA,0.14148795028610858
STL_ARIMA,Cabbage,Retail,Pettah,Test,35.280320435671285,47.21222348263424,38.113541620115186,10.613277787154765,11.568861558043688,NA,NA,0.5571761451461964
STL_ARIMA,Cabbage,Wholesale,Dambulla,Test,15.49639501437073,20.851492731787012,15.64085524834058,7.532670663093502,7.61521936821913,NA,NA,-0.24246949114404173
STL_ARIMA,Cabbage,Wholesale,Pettah,Test,4.794168569641933,40.666737321228,37.688959658185254,-0.5351443519598414,14.774591895467054,NA,NA,0.770154437406822
STL_ARIMA,Carrot,Retail,Dambulla,Test,54.20349549985381,113.89249805719753,100.2461008502821,12.129957839375898,27.75692374050337,NA,NA,0.7604178563243145
STL_ARIMA,Carrot,Retail,Pettah,Test,84.22120678111047,101.7254606578603,90.27928197581825,20.008776397135197,21.523295195812143,NA,NA,0.6661362825222025
STL_ARIMA,Carrot,Wholesale,Dambulla,Test,89.59921579032654,126.79308217590784,109.5030155961,24.856549343753596,32.29380746531177,NA,NA,0.7288859754817104
STL_ARIMA,Carrot,Wholesale,Pettah,Test,95.26983842294482,112.22824232529834,99.4827651917427,25.509598213134637,26.71329157564832,NA,NA,0.6785623259873885
STL_ARIMA,Green Chilli,Retail,Dambulla,Test,-23.356590965688746,88.26518365972142,76.19545348611942,-4.251364820473529,10.278049322578923,NA,NA,0.0028572119428562103
STL_ARIMA,Green Chilli,Retail,Pettah,Test,93.5004342548684,133.9088591384808,93.5004342548684,9.866504794832435,9.866504794832435,NA,NA,0.10057904984975433
STL_ARIMA,Green Chilli,Wholesale,Dambulla,Test,-22.06638272709324,88.53660661558166,76.91208436837252,-4.309096777520422,10.80573015362353,NA,NA,-3.743937544991197e-4
STL_ARIMA,Green Chilli,Wholesale,Pettah,Test,80.1907813146653,128.57256243943934,81.719017817254,9.132182390917157,9.36399657053233,NA,NA,0.12821914357305844
STL_ARIMA,Lime,Retail,Dambulla,Test,-29.867872780979237,39.539674434450504,31.632123307342876,-17.075727691421022,18.029376624590558,NA,NA,0.12116493212401808
STL_ARIMA,Lime,Retail,Pettah,Test,-76.41062474105301,79.70548359439218,76.41062474105301,-30.56424989642121,30.56424989642121,NA,NA,0.4448564496711462
STL_ARIMA,Lime,Wholesale,Dambulla,Test,-38.13890396727114,44.36598578503324,38.13890396727114,-26.20496233509849,26.20496233509849,NA,NA,0.11629809906716394
STL_ARIMA,Lime,Wholesale,Pettah,Test,-80.69625531788968,82.98387408757976,80.69625531788968,-40.988901830962696,40.988901830962696,NA,NA,0.34319220111433557
STL_ARIMA,Potato (Imp),Retail,Dambulla,Test,9.306378957182252,17.10679811702803,12.557513731160023,4.783609989485136,6.881973983443264,NA,NA,0.6075833045736369
STL_ARIMA,Potato (Imp),Retail,Pettah,Test,-3.257515072671572,10.529726531736916,7.349210165879719,-1.934609315942934,3.9804568625470074,NA,NA,0.6818061631141968
STL_ARIMA,Potato (Imp),Wholesale,Dambulla,Test,10.637165021661872,18.36018324281089,13.543708542444291,6.163554876728841,8.334654977501936,NA,NA,0.6044943748288296
STL_ARIMA,Potato (Imp),Wholesale,Pettah,Test,16.729963189378072,22.18269066022087,16.81494445050754,9.3677571321122,9.424411306198511,NA,NA,0.42605113142810236
STL_ARIMA,Pumpkin,Retail,Dambulla,Test,22.66370504454426,24.623321763035197,22.66370504454426,15.5250713432804,15.5250713432804,NA,NA,0.5859918769062643
STL_ARIMA,Pumpkin,Retail,Pettah,Test,18.396587578917636,19.284862309986316,18.396587578917636,9.198293789458818,9.198293789458818,NA,NA,0.7992009639366351
STL_ARIMA,Pumpkin,Wholesale,Dambulla,Test,23.203519169191452,25.03645170754427,23.203519169191452,20.03036683879454,20.03036683879454,NA,NA,0.5507851493866848
STL_ARIMA,Pumpkin,Wholesale,Pettah,Test,14.23093057973102,15.552829913135676,14.379597880575073,11.011723123121865,11.135612540491909,NA,NA,0.4579610288874234
STL_ARIMA,Snake gourd,Retail,Dambulla,Test,43.47384229134675,50.915453188231524,45.335253860200424,14.709201635417239,15.521753052827105,NA,NA,-0.04595112761828358
STL_ARIMA,Snake gourd,Retail,Pettah,Test,-110.70680345971319,113.81681838000175,110.70680345971319,-30.18312727930784,30.18312727930784,NA,NA,0.7891923667432856
STL_ARIMA,Snake gourd,Wholesale,Dambulla,Test,36.046665292033644,43.20508907363326,38.88115610588069,13.635402868906892,15.04280829985444,NA,NA,0.0563092073889691
STL_ARIMA,Snake gourd,Wholesale,Pettah,Test,-113.05954639997107,115.86392565298483,113.05954639997107,-35.36123666145455,35.36123666145455,NA,NA,0.6817065293002817
STL_ARIMA,Tomato,Retail,Dambulla,Test,76.5649539239222,107.03033957625462,89.46287621470891,15.041217949488324,18.696638741561124,NA,NA,0.799011774450871
STL_ARIMA,Tomato,Retail,Pettah,Test,121.70943016539141,134.23199518785583,123.10964174668595,20.928226590849206,21.208268907108113,NA,NA,0.6810126039901653
STL_ARIMA,Tomato,Wholesale,Dambulla,Test,76.33281114460469,106.64278711006736,89.26260017667508,15.925848888239566,19.93198932821895,NA,NA,0.7995072765512287
STL_ARIMA,Tomato,Wholesale,Pettah,Test,108.56817048952172,124.07412273496655,111.18983272744471,22.161328837541447,22.816744397022198,NA,NA,0.6388798290917447
STL_ARIMA,Potato (Local),Retail,Dambulla,Test,48.39954482848453,52.3511986524226,48.39954482848453,14.817015433797492,14.817015433797492,NA,NA,0.6252041571826245
STL_ARIMA,Potato (Local),Retail,Pettah,Test,8.454128708162662,15.076550253125998,9.289498886313993,2.080405450795735,2.30023970820398,NA,NA,0.4408931684772029
STL_ARIMA,Potato (Local),Wholesale,Dambulla,Test,47.74036854471244,51.30632806698827,47.74036854471244,15.556321590099989,15.556321590099989,NA,NA,0.6441468045769804
STL_ARIMA,Potato (Local),Wholesale,Pettah,Test,56.118684937367576,61.93054197394424,56.118684937367576,14.811729905894632,14.811729905894632,NA,NA,0.7717027632411355
STL_ARIMA,Big Onion (Local),Retail,Dambulla,Test,2.8302834932190333,11.949700308460413,10.40191463497674,1.0094998861383553,4.3407066810843284,NA,NA,0.3938353876755793
STL_ARIMA,Big Onion (Local),Retail,Pettah,Test,-16.02413657287604,18.359896245371637,16.02413657287604,-7.666709457344442,7.666709457344442,NA,NA,0.7751541881993171
STL_ARIMA,Big Onion (Local),Wholesale,Dambulla,Test,-3.168214802499236,10.620812729979903,8.398881384507005,-1.6115335823609032,3.9312752252591348,NA,NA,0.27643137660463096
STL_ARIMA,Big Onion (Local),Wholesale,Pettah,Test,-8.134932756490835,9.470804885698032,8.134932756490835,-4.424033944783045,4.424033944783045,NA,NA,0.7725590821449151
STL_ARIMA,Red Onion (Imp),Retail,Dambulla,Test,-21.727545691285503,32.90058556198226,26.045048847503697,-7.175505834913027,8.321309788387435,NA,NA,0.6868622485064105
STL_ARIMA,Red Onion (Imp),Retail,Pettah,Test,-26.68332233736271,27.49949619973951,26.68332233736271,-7.6238063821036315,7.6238063821036315,NA,NA,0.510242110535114
STL_ARIMA,Red Onion (Imp),Wholesale,Dambulla,Test,-17.905868079377907,29.90642352803206,23.01393539457634,-6.414491508626858,7.850578757578518,NA,NA,0.6899003867650533
STL_ARIMA,Red Onion (Imp),Wholesale,Pettah,Test,16.398734908922975,18.3444391580465,16.398734908922975,5.76818575715512,5.76818575715512,NA,NA,0.6233331988220985
STL_ARIMA,Red Onion (Local),Retail,Dambulla,Test,6.672118709738328,18.334389975812847,15.050285218105277,2.5041533926982433,6.2499510047311855,NA,NA,0.054828411707782035
STL_ARIMA,Red Onion (Local),Retail,Pettah,Test,-21.193590221074196,22.415697714457945,21.193590221074196,-7.064904540059627,7.064904540059627,NA,NA,0.6855025730277788
STL_ARIMA,Red Onion (Local),Wholesale,Dambulla,Test,11.646878710393262,22.095502686420453,18.13737980167169,4.903378435318005,8.093822186190192,NA,NA,0.015882264156448906
STL_ARIMA,Red Onion (Local),Wholesale,Pettah,Test,-33.19086090837779,35.60877360503447,33.19086090837779,-11.705262164974709,11.705262164974709,NA,NA,0.09027506856391426
