.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
STL_ARIMA,Beans,Retail,Dambulla,Test,-78.14632760416406,107.11915916124941,92.39228291533341,-18.86209278258085,21.15906267639056,NA,NA,0.31116289636096356
STL_ARIMA,Beans,Retail,Pettah,Test,-203.86225448247623,224.29542002733123,203.86225448247623,-35.96194619699426,35.96194619699426,NA,NA,0.48017279496067855
STL_ARIMA,Beans,Wholesale,Dambulla,Test,-72.76246703846402,100.24838576116983,84.14130335655263,-18.871548222712057,20.815287392579783,NA,NA,0.2271369299107763
STL_ARIMA,Beans,Wholesale,Pettah,Test,-100.58033943392553,156.8190839155305,123.6335579777475,-22.76384374503755,26.37951738764524,NA,NA,0.6231159410227692
STL_ARIMA,Big Onion (Imp),Retail,Dambulla,Test,7.805279753459534,20.440024099952236,14.596821958209834,3.7505180994443292,8.194764719479245,NA,NA,0.4384909659989357
STL_ARIMA,Big Onion (Imp),Retail,Pettah,Test,-11.897342846447298,20.33243818284139,19.1905692034941,-7.310737673245333,10.43752403227101,NA,NA,0.6712221546123516
STL_ARIMA,Big Onion (Imp),Wholesale,Dambulla,Test,4.666494309694591,14.751876762066225,10.430821357784929,2.298610020597997,6.657082201678017,NA,NA,0.17905468727714527
STL_ARIMA,Big Onion (Imp),Wholesale,Pettah,Test,-16.494349298436727,23.045964415357076,21.564369779283577,-12.390441099640118,15.317648867727483,NA,NA,0.7725201801077086
STL_ARIMA,Brinjal,Retail,Dambulla,Test,-73.10179345728625,100.63131158287524,82.08828361005138,-31.657731658683694,33.6327844395112,NA,NA,0.6873263260980155
STL_ARIMA,Brinjal,Retail,Pettah,Test,-5.958971708932686,65.18964166311765,52.53892048725659,-6.010469887903013,16.676083406943267,NA,NA,0.7339457799715726
STL_ARIMA,Brinjal,Wholesale,Dambulla,Test,-80.50171825893771,100.53374289278591,86.10305659561128,-38.224097453370526,39.54205941494079,NA,NA,0.714783346761479
