.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
NAIVE_model,Beans,Retail,Dambulla,Test,-225.71428571428572,247.59403376725956,225.71428571428572,-50.895327412493124,50.895327412493124,NA,NA,0.6029114321199378
NAIVE_model,Beans,Retail,Pettah,Test,-292.85714285714283,305.05006095018945,292.85714285714283,-51.07629929762176,51.07629929762176,NA,NA,0.5539314877722449
NAIVE_model,Beans,Wholesale,Dambulla,Test,-225.71428571428572,247.59403376725956,225.71428571428572,-54.72749269387015,54.72749269387015,NA,NA,0.6029114321199378
NAIVE_model,Beans,Wholesale,Pettah,Test,-292.85714285714283,305.05006095018945,292.85714285714283,-62.09527914335905,62.09527914335905,NA,NA,0.5539314877722449
NAIVE_model,Big Onion (Imp),Retail,Dambulla,Test,-33,37.71090956208827,34.42857142857143,-20.44961813126963,21.129890240113166,NA,NA,0.2506468531521014
NAIVE_model,Big Onion (Imp),Retail,Pettah,Test,-40,46.683704406814776,40,-21.7197591871399,21.7197591871399,NA,NA,0.7246590362537243
NAIVE_model,Big Onion (Imp),Wholesale,Dambulla,Test,-33,37.71090956208827,34.42857142857143,-23.356738400786007,24.10861810003413,NA,NA,0.2506468531521014
NAIVE_model,Big Onion (Imp),Wholesale,Pettah,Test,-34.42857142857143,37.466571386084574,34.42857142857143,-23.99236834159216,23.99236834159216,NA,NA,0.7777323197294519
NAIVE_model,Brinjal,Retail,Dambulla,Test,-198.92857142857142,214.8647507486645,198.92857142857142,-60.212960823270556,60.212960823270556,NA,NA,0.55184386734033
NAIVE_model,Brinjal,Retail,Pettah,Test,-35.71428571428571,51.94609541218116,42.857142857142854,-9.50257138805691,10.931142816628338,NA,NA,0.3921389199918311
NAIVE_model,Brinjal,Wholesale,Dambulla,Test,-198.92857142857142,214.8647507486645,198.92857142857142,-66.63839467781038,66.63839467781038,NA,NA,0.55184386734033
NAIVE_model,Brinjal,Wholesale,Pettah,Test,-35.71428571428571,51.94609541218116,42.857142857142854,-10.957507453015713,12.5448090403173,NA,NA,0.3921389199918311
NAIVE_model,Cabbage,Retail,Dambulla,Test,-32.142857142857146,38.0683387381918,33.57142857142857,-14.991839034552678,15.520939563653206,NA,NA,0.645001301789958
