.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
ARIMA_model,Beans,Retail,Dambulla,Test,-265.57334880821384,279.1037471896013,265.57334880821384,-61.770101328182875,61.770101328182875,NA,NA,0.6024725462751795
ARIMA_model,Beans,Retail,Pettah,Test,-325.9363112315998,340.5116442434277,325.9363112315998,-61.86166893380013,61.86166893380013,NA,NA,0.7154416047712534
ARIMA_model,Beans,Wholesale,Dambulla,Test,-269.62333368623115,283.68622501833994,269.62333368623115,-67.56306784220995,67.56306784220995,NA,NA,0.614142973418805
ARIMA_model,Beans,Wholesale,Pettah,Test,-288.26221380692675,302.98087530497645,288.26221380692675,-63.61411253170314,63.61411253170314,NA,NA,0.6708300824100689
ARIMA_model,Big Onion (Imp),Retail,Dambulla,Test,-24.826854126067175,28.460090653980945,26.680623784902995,-15.36856803568645,16.251315492274934,NA,NA,0.2489479209440771
ARIMA_model,Big Onion (Imp),Retail,Pettah,Test,-48.228978459822464,52.59999992656886,48.82708913264921,-27.633742101849137,27.882954882193616,NA,NA,0.8047589703300573
ARIMA_model,Big Onion (Imp),Wholesale,Dambulla,Test,-24.18393728429871,27.81026065271622,26.17268970603017,-17.096026971121418,18.142738772032715,NA,NA,0.2245248100275985
ARIMA_model,Big Onion (Imp),Wholesale,Pettah,Test,-41.56041726828928,44.00311294744665,41.56041726828928,-30.722010884801744,30.722010884801744,NA,NA,0.8453039245642886
ARIMA_model,Brinjal,Retail,Dambulla,Test,-270.07797522431935,289.18861684124573,270.07797522431935,-113.65340838748354,113.65340838748354,NA,NA,0.8520938989304048
ARIMA_model,Brinjal,Retail,Pettah,Test,-125.39945490481512,160.00570290967855,128.93530730461885,-53.45673655446286,54.16390703442359,NA,NA,0.8595183081140446
ARIMA_model,Brinjal,Wholesale,Dambulla,Test,-270.2278280833414,289.32152481888187,270.2278280833414,-131.2237525787776,131.2237525787776,NA,NA,0.8524639924470746
ARIMA_model,Brinjal,Wholesale,Pettah,Test,-127.3784786145062,162.39513386281772,130.99151912183086,-71.13815946091034,71.94105735142695,NA,NA,0.8722515442890316
ARIMA_model,Cabbage,Retail,Dambulla,Test,-37.46281643312891,41.936977109155926,38.14474554640785,-17.80772899851854,18.06029533677,NA,NA,0.4555456181225087
ARIMA_model,Cabbage,Retail,Pettah,Test,-67.85714285714285,79.78640136550302,67.85714285714285,-26.70018920418277,26.70018920418277,NA,NA,0.8791593014632451
ARIMA_model,Cabbage,Wholesale,Dambulla,Test,-37.41813954711964,41.90065241032524,38.10546393626615,-20.76277241121792,21.049157573362297,NA,NA,0.4558427546428969
ARIMA_model,Cabbage,Wholesale,Pettah,Test,-71.0265198727586,82.7724038001007,71.0265198727586,-34.76257256050971,34.76257256050971,NA,NA,0.88121069056139
ARIMA_model,Carrot,Retail,Dambulla,Test,82.73569988443406,94.92197852565464,82.73569988443406,23.308525170435907,23.308525170435907,NA,NA,0.6107116329544102
ARIMA_model,Carrot,Retail,Pettah,Test,99.32568460575932,104.88778159926375,99.32568460575932,24.47659275814551,24.47659275814551,NA,NA,0.7257450040721446
ARIMA_model,Carrot,Wholesale,Dambulla,Test,83.04543340043931,95.15658537663278,83.04543340043931,25.60578536547253,25.60578536547253,NA,NA,0.6093970304023485
ARIMA_model,Carrot,Wholesale,Pettah,Test,101.59722180560983,107.9370076415417,101.59722180560983,28.43273373074392,28.43273373074392,NA,NA,0.707549383142757
ARIMA_model,Green Chilli,Retail,Dambulla,Test,-488.09935340260824,514.497684643128,488.09935340260824,-83.7423223093966,83.7423223093966,NA,NA,0.781856042896954
ARIMA_model,Green Chilli,Retail,Pettah,Test,-281.4302925807981,330.98586795230284,293.1819432243935,-46.87852903407514,47.946860910765636,NA,NA,0.759862517697027
ARIMA_model,Green Chilli,Wholesale,Dambulla,Test,-487.4056011332375,513.7985150371255,487.4056011332375,-88.38247817366268,88.38247817366268,NA,NA,0.782369860469296
ARIMA_model,Green Chilli,Wholesale,Pettah,Test,-273.39983983842757,317.0077642162729,283.3239220262557,-51.614524727832865,52.60693294661568,NA,NA,0.7529856685748985
ARIMA_model,Lime,Retail,Dambulla,Test,-61.676182967206316,66.83464304700547,61.676182967206316,-43.38093849670638,43.38093849670638,NA,NA,0.8046273345664308
ARIMA_model,Lime,Retail,Pettah,Test,-42.92529449946414,60.771955085830534,43.79609156295298,-25.87367698181419,26.221995807209726,NA,NA,0.9032187886725658
ARIMA_model,Lime,Wholesale,Dambulla,Test,-61.58754803454761,66.90785361569095,61.58754803454761,-55.5723712510742,55.5723712510742,NA,NA,0.805372365995577
ARIMA_model,Lime,Wholesale,Pettah,Test,-42.329155563987406,59.86765516275714,43.468619323084724,-37.386324657691176,37.95605653723984,NA,NA,0.9182755613608126
ARIMA_model,Potato (Imp),Retail,Dambulla,Test,-9.479870221411367,19.151430137896412,17.562371264346393,-7.010721944041144,11.334490379090553,NA,NA,0.7923167461069393
ARIMA_model,Potato (Imp),Retail,Pettah,Test,-12.678571428571427,15.83959775824049,12.678571428571427,-7.039292720407271,7.039292720407271,NA,NA,0.8089721562484207
ARIMA_model,Potato (Imp),Wholesale,Dambulla,Test,-14.527325449116152,23.600291359309633,20.629869216756465,-12.047096086742975,15.684884838053156,NA,NA,0.8366655405597067
ARIMA_model,Potato (Imp),Wholesale,Pettah,Test,-2.604887416224149,12.925800745681297,9.749781485875719,-2.183962507722426,6.112214737909136,NA,NA,0.7204194524557859
