.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
NAIVE_model,Potato (Imp),Wholesale,Pettah,Test,2.3333333333333335,10.11753169597445,7.190476190476191,1.0349505564261272,4.201176585972872,NA,NA,0.5326969813309079
NAIVE_model,Pumpkin,Retail,Dambulla,Test,-2.2380952380952372,16.832728324818376,14.142857142857144,-3.3833702469107942,11.283222360944732,NA,NA,0.858207701129413
NAIVE_model,Pumpkin,Retail,Pettah,Test,-9.5238095238095255,20.573651434136167,9.5238095238095255,-6.147166316478394,6.147166316478394,NA,NA,0.8165555189344754
NAIVE_model,Pumpkin,Wholesale,Dambulla,Test,-2.2380952380952372,16.832728324818376,14.142857142857144,-5.103297517243135,14.969822433416546,NA,NA,0.858207701129413
NAIVE_model,Pumpkin,Wholesale,Pettah,Test,-7.142857142857143,12.909944487358056,7.142857142857143,-6.738816738816739,6.738816738816739,NA,NA,0.7672268907563025
NAIVE_model,Snake gourd,Retail,Dambulla,Test,-11.19047619047619,30.777027146883437,22.61904761904762,-5.222773426593816,8.902165956035974,NA,NA,0.24771390413509745
NAIVE_model,Snake gourd,Retail,Pettah,Test,-201.1904761904762,208.6822348292574,201.1904761904762,-61.796059931650355,61.796059931650355,NA,NA,0.7899776596488282
NAIVE_model,Snake gourd,Wholesale,Dambulla,Test,-11.428571428571425,28.862940153174176,20.476190476190474,-5.970954329559288,9.294248360755011,NA,NA,0.265720062864764
NAIVE_model,Snake gourd,Wholesale,Pettah,Test,-199.28571428571428,207.0327530793595,199.28571428571428,-72.46979976560065,72.46979976560065,NA,NA,0.7709307844588892
NAIVE_model,Tomato,Retail,Dambulla,Test,42.142857142857146,74.98586463619723,56.42857142857142,8.083046565506002,12.159849632614284,NA,NA,0.8430139001009166
NAIVE_model,Tomato,Retail,Pettah,Test,47.619047619047635,69.57912022603168,61.904761904761905,7.778305734219661,11.217459173373099,NA,NA,0.6849151939457523
NAIVE_model,Tomato,Wholesale,Dambulla,Test,42.142857142857146,74.98586463619723,56.42857142857142,8.56169768816267,13.02053013702599,NA,NA,0.8430139001009166
NAIVE_model,Tomato,Wholesale,Pettah,Test,59.523809523809526,72.46593800833998,64.28571428571429,12.19244205495676,13.552986272643835,NA,NA,0.5859645640481901
NAIVE_model,Potato (Local),Retail,Dambulla,Test,38.05571428571429,44.30975475746472,38.05571428571429,11.035489060023716,11.035489060023716,NA,NA,0.7074760649363497
NAIVE_model,Potato (Local),Retail,Pettah,Test,18.666666666666668,26.417887158225998,18.666666666666668,4.474367066414194,4.474367066414194,NA,NA,0.8711240310077517
NAIVE_model,Potato (Local),Wholesale,Dambulla,Test,38.650952380952376,44.48572093005425,38.650952380952376,11.915845953566972,11.915845953566972,NA,NA,0.7102374663259982
NAIVE_model,Potato (Local),Wholesale,Pettah,Test,45.95238095238094,52.56777738356092,46.90476190476191,11.643956558213638,11.932556846813927,NA,NA,0.838508895494964
NAIVE_model,Big Onion (Local),Retail,Dambulla,Test,-21.90476190476191,33.29613004825751,24.666666666666668,-11.320898441701667,12.411333009102927,NA,NA,0.8258113926935237
NAIVE_model,Big Onion (Local),Retail,Pettah,Test,-25.39428571428571,28.98743931593886,25.39428571428571,-12.840019165608718,12.840019165608718,NA,NA,0.857142028072357
NAIVE_model,Big Onion (Local),Wholesale,Dambulla,Test,-21.90476190476191,33.29613004825751,24.666666666666668,-12.6338178732183,13.817748942949756,NA,NA,0.8258113926935237
NAIVE_model,Big Onion (Local),Wholesale,Pettah,Test,-16.008571428571422,18.27509259959602,16.008571428571422,-9.034748309937873,9.034748309937873,NA,NA,0.8570942904470653
NAIVE_model,Red Onion (Imp),Retail,Dambulla,Test,-35.095238095238095,40.682718689881085,37.476190476190474,-11.225497680422654,11.843926870280415,NA,NA,0.4805660756883614
NAIVE_model,Red Onion (Imp),Retail,Pettah,Test,0,0,0,0,0,NA,NA,NA
NAIVE_model,Red Onion (Imp),Wholesale,Dambulla,Test,-35.095238095238095,40.682718689881085,37.476190476190474,-11.99345757610055,12.645773296909422,NA,NA,0.4805660756883614
NAIVE_model,Red Onion (Imp),Wholesale,Pettah,Test,-6.833333333333334,9.895285072531598,7.5,-2.452712466253635,2.678810976682827,NA,NA,0.8488276004544987
NAIVE_model,Red Onion (Local),Retail,Dambulla,Test,-15.119047619047622,39.74013971744318,29.483809523809526,-10.718471628259664,16.421546986219855,NA,NA,0.8745652421575759
NAIVE_model,Red Onion (Local),Retail,Pettah,Test,-14.01523809523808,16.201591632570267,14.01523809523808,-4.822348966706465,4.822348966706465,NA,NA,0.8597285731143804
NAIVE_model,Red Onion (Local),Wholesale,Dambulla,Test,-15.119047619047622,39.74013971744318,29.483809523809526,-12.405178312833154,18.600509259572668,NA,NA,0.8745652421575759
NAIVE_model,Red Onion (Local),Wholesale,Pettah,Test,-48.67857142857141,53.578244829852515,48.67857142857141,-18.5088467771477,18.5088467771477,NA,NA,0.8450226837392221
