.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
NAIVE_model,Pumpkin,Retail,Pettah,Test,-19.642857142857142,30.699451949505544,19.642857142857142,-12.94370807069213,12.94370807069213,NA,NA,0.9313216871125893
NAIVE_model,Pumpkin,Wholesale,Dambulla,Test,-7.107142857142856,19.304103560790235,16.03571428571429,-11.256290172913308,18.65618386004337,NA,NA,0.8060161651317962
NAIVE_model,Pumpkin,Wholesale,Pettah,Test,-12.857142857142854,18.708286933869708,12.857142857142854,-12.554112554112557,12.554112554112557,NA,NA,0.9127861089187058
NAIVE_model,Snake gourd,Retail,Dambulla,Test,-30,51.13592998777166,38.571428571428584,-14.656819653669908,17.41636405075153,NA,NA,0.7006251970484941
NAIVE_model,Snake gourd,Retail,Pettah,Test,-225.17857142857142,233.98059884467833,225.17857142857142,-75.76503436672718,75.76503436672718,NA,NA,0.8711978121930718
NAIVE_model,Snake gourd,Wholesale,Dambulla,Test,-29.46428571428571,49.24734706415304,36.25,-16.57478626841965,19.06725679181644,NA,NA,0.7149779941536318
NAIVE_model,Snake gourd,Wholesale,Pettah,Test,-223.75,232.87901348431672,223.75,-91.04066151251217,91.04066151251217,NA,NA,0.8620140047636283
NAIVE_model,Tomato,Retail,Dambulla,Test,41.25,70.03327724324039,54.82142857142858,8.180055109126577,12.07799354391157,NA,NA,0.848018435566115
NAIVE_model,Tomato,Retail,Pettah,Test,26.785714285714267,75.9200969064563,66.07142857142857,2.9091011666428557,13.28577446210366,NA,NA,0.9041403526961401
NAIVE_model,Tomato,Wholesale,Dambulla,Test,41.25,70.03327724324039,54.82142857142858,8.686149439916582,12.951932762739187,NA,NA,0.848018435566115
NAIVE_model,Tomato,Wholesale,Pettah,Test,41.07142857142858,70.7807367862189,62.5,7.443651269108728,14.2463723575441,NA,NA,0.8606419829405085
NAIVE_model,Potato (Local),Retail,Dambulla,Test,41.16071428571429,45.93261003128076,41.16071428571429,11.928999512698404,11.928999512698404,NA,NA,0.73208146628205
NAIVE_model,Potato (Local),Retail,Pettah,Test,28.285714285714292,37.15604161602025,28.285714285714292,6.605009454360415,6.605009454360415,NA,NA,0.8791610583201074
NAIVE_model,Potato (Local),Wholesale,Dambulla,Test,41.607142857142854,46.059997983995984,41.607142857142854,12.81368792243128,12.81368792243128,NA,NA,0.7337662869789394
NAIVE_model,Potato (Local),Wholesale,Pettah,Test,49.142857142857146,54.71139650148639,49.857142857142854,12.428394141845827,12.644844358296043,NA,NA,0.8132850706115727
NAIVE_model,Big Onion (Local),Retail,Dambulla,Test,-38.99464285714285,53.601906715819624,41.066071428571426,-23.10449102084435,23.922316946395295,NA,NA,0.9112534314561355
NAIVE_model,Big Onion (Local),Retail,Pettah,Test,-33.474642857142854,38.318479270078406,33.474642857142854,-17.954874855372655,17.954874855372655,NA,NA,0.8928633091950586
NAIVE_model,Big Onion (Local),Wholesale,Dambulla,Test,-38.90285714285714,53.443130121119005,40.97428571428571,-26.147692027443437,27.035640329742026,NA,NA,0.911841101577943
NAIVE_model,Big Onion (Local),Wholesale,Pettah,Test,-21.103571428571417,24.15856857751066,21.103571428571417,-12.402823025144077,12.402823025144077,NA,NA,0.892829131785885
NAIVE_model,Red Onion (Imp),Retail,Dambulla,Test,-43.25,49.663422728833915,45.03571428571429,-14.330309870474643,14.794131762867963,NA,NA,0.5141508433176671
NAIVE_model,Red Onion (Imp),Retail,Pettah,Test,0,0,0,0,0,NA,NA,NA
NAIVE_model,Red Onion (Imp),Wholesale,Dambulla,Test,-43.25,49.663422728833915,45.03571428571429,-15.352368389142063,15.841605179748715,NA,NA,0.5141508433176671
NAIVE_model,Red Onion (Imp),Wholesale,Pettah,Test,-6.767857142857143,9.910001801931507,7.4107142857142865,-2.431132098101512,2.6491321310444715,NA,NA,0.7082463814499081
NAIVE_model,Red Onion (Local),Retail,Dambulla,Test,-6.33928571428571,38.53760148960271,29.315000000000005,-6.355050332789873,15.030693312993654,NA,NA,0.7816012787879667
NAIVE_model,Red Onion (Local),Retail,Pettah,Test,-18.856428571428555,21.84936596007175,18.856428571428555,-6.64167587633208,6.64167587633208,NA,NA,0.8955864415182755
NAIVE_model,Red Onion (Local),Wholesale,Dambulla,Test,-6.339285714285711,38.53760148960271,29.315,-7.501759442721634,16.889794711725624,NA,NA,0.7816012787879664
NAIVE_model,Red Onion (Local),Wholesale,Pettah,Test,-59.81107142857141,65.83028837744173,59.81107142857141,-24.04182476696826,24.04182476696826,NA,NA,0.879043637802332
