.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
STL_ARIMA,Beans,Retail,Dambulla,Test,-101.84060755313196,128.84226087987417,112.525074036509,-24.884402992647637,26.607130413004917,NA,NA,0.43751598880932036
STL_ARIMA,Beans,Retail,Pettah,Test,-226.0251159306029,244.1026257791103,226.0251159306029,-43.03106687726028,43.03106687726028,NA,NA,0.5709772446711516
STL_ARIMA,Beans,Wholesale,Dambulla,Test,-93.01508129544204,118.04039159972051,101.54920853400851,-24.511905312097067,25.96970968949786,NA,NA,0.34978893343081363
STL_ARIMA,Beans,Wholesale,Pettah,Test,-118.64442357920954,162.53739067813817,135.934337487076,-27.755479270863635,30.4672345028194,NA,NA,0.6534767411580823
STL_ARIMA,Big Onion (Imp),Retail,Dambulla,Test,8.186269218554378,19.189124902477303,13.777968210751672,4.135263471125379,7.7622787244315505,NA,NA,0.3946474596102997
STL_ARIMA,Big Onion (Imp),Retail,Pettah,Test,-15.423524076455257,22.053569497876058,20.893443844240362,-9.306886750004464,11.65197651927372,NA,NA,0.7258436195672325
STL_ARIMA,Big Onion (Imp),Wholesale,Dambulla,Test,6.999724824661273,15.609919304594413,11.371846969377504,3.991190612918247,7.292738299663698,NA,NA,0.18674875859837134
STL_ARIMA,Big Onion (Imp),Wholesale,Pettah,Test,-19.508848476125074,24.77838229043005,23.311363836760215,-14.86662817514135,17.062034001206875,NA,NA,0.7810582472089053
STL_ARIMA,Brinjal,Retail,Dambulla,Test,-97.47629191163446,122.15458338089908,104.2161595262083,-44.90371200969101,46.385001595311635,NA,NA,0.762656107349201
STL_ARIMA,Brinjal,Retail,Pettah,Test,-43.3868504295639,96.26107871518904,78.32181201330683,-23.966663239859454,31.965873379139644,NA,NA,0.8886316805916268
STL_ARIMA,Brinjal,Wholesale,Dambulla,Test,-102.31010256537493,121.12374404525163,106.51110631788012,-53.14057282891408,54.12904430009177,NA,NA,0.7792472259292879
STL_ARIMA,Brinjal,Wholesale,Pettah,Test,-51.08828214273103,107.57336114730984,88.40591301237905,-37.25674933085974,46.90212144346423,NA,NA,0.9079079529985582
STL_ARIMA,Cabbage,Retail,Dambulla,Test,-11.617008321042524,27.378420487620474,20.78319667484219,-6.00871299520592,9.826272967263462,NA,NA,0.549830274835765
