"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"37","SNAIVE_model","Snake gourd","Retail","Dambulla","Test",-151.413043478261,168.372449422813,152.86231884058,-98.899005661922,99.3741779118626,NA,NA,0.801356113899477
"38","SNAIVE_model","Snake gourd","Retail","Pettah","Test",-306.231884057971,316.935073385747,306.231884057971,-147.515436164334,147.515436164334,NA,NA,0.939437856043906
"39","SNAIVE_model","Snake gourd","Wholesale","Dambulla","Test",-151.195652173913,167.988618446418,152.644927536232,-125.063708736944,125.590717959605,NA,NA,0.805476674741035
"40","SNAIVE_model","Snake gourd","Wholesale","Pettah","Test",-305.652173913043,316.559883091033,305.652173913043,-199.929832641661,199.929832641661,NA,NA,0.941505806572015
"41","SNAIVE_model","Tomato","Retail","Dambulla","Test",-197.463768115942,252.930742763276,216.594202898551,-142.341650788901,146.374226149512,NA,NA,0.883613183858902
"42","SNAIVE_model","Tomato","Retail","Pettah","Test",-278.260869565217,336.583101989579,289.855072463768,-136.235071607441,138.255273627643,NA,NA,0.84700804456868
"43","SNAIVE_model","Tomato","Wholesale","Dambulla","Test",-197.536231884058,253.003072783081,216.666666666667,-185.64441374611,189.950233071935,NA,NA,0.883477480549721
"44","SNAIVE_model","Tomato","Wholesale","Pettah","Test",-248.405797101449,304.59925839928,261.449275362319,-168.758890798653,171.417359544078,NA,NA,0.799621458076506
"45","SNAIVE_model","Potato (Local)","Retail","Dambulla","Test",21.3405797101449,53.9953474914704,45.9663768115942,5.00864804455884,14.9462977652157,NA,NA,0.776804563301775
"46","SNAIVE_model","Potato (Local)","Retail","Pettah","Test",19.0869565217391,38.9821618439638,30.6759420289855,4.07383267021907,7.24987712532405,NA,NA,0.887442817606102
"47","SNAIVE_model","Potato (Local)","Wholesale","Dambulla","Test",21.3768115942029,53.8950107932617,45.8576811594203,5.22226914713641,15.9774234950496,NA,NA,0.779261679866135
"48","SNAIVE_model","Potato (Local)","Wholesale","Pettah","Test",32.8768115942029,49.9355724038921,40.1086956521739,8.03890913515293,10.4472470782768,NA,NA,0.948298251438506
"49","SNAIVE_model","Big Onion (Local)","Retail","Dambulla","Test",-82.9484057971014,96.0632404924643,85.4313043478261,-59.8003561115555,60.8005758097663,NA,NA,0.855991560166691
"50","SNAIVE_model","Big Onion (Local)","Retail","Pettah","Test",-87.8292753623188,99.1061989169604,87.8292753623188,-76.027947790291,76.027947790291,NA,NA,0.955552200358412
"51","SNAIVE_model","Big Onion (Local)","Wholesale","Dambulla","Test",-80.2684057971015,92.8104398644144,82.7513043478261,-65.2269179556282,66.314963964483,NA,NA,0.848897690946301
"52","SNAIVE_model","Big Onion (Local)","Wholesale","Pettah","Test",-55.3797101449275,62.4902945507819,55.3797101449275,-43.2712843804405,43.2712843804405,NA,NA,0.955544363224887
"53","SNAIVE_model","Red Onion (Imp)","Retail","Dambulla","Test",-55.3768115942029,75.8866404388905,64.3623188405797,-24.6761870023675,27.3055332345467,NA,NA,0.784671585168288
"54","SNAIVE_model","Red Onion (Imp)","Retail","Pettah","Test",11.5942028985507,27.2535066218717,16.6666666666667,2.80797101449276,4.25724637681159,NA,NA,0.795243724706486
"55","SNAIVE_model","Red Onion (Imp)","Wholesale","Dambulla","Test",-55.3405797101449,75.8347002520538,64.3260869565217,-27.0703877880764,29.8639152398167,NA,NA,0.78418094868506
"56","SNAIVE_model","Red Onion (Imp)","Wholesale","Pettah","Test",-44.8333333333333,54.3579022694073,45.2585507246377,-19.4164235119723,19.5608074905377,NA,NA,0.881064739257814
"57","SNAIVE_model","Red Onion (Local)","Retail","Dambulla","Test",-4.16666666666667,38.391360743143,30.4226086956522,-4.92514625397172,15.3518344963801,NA,NA,0.706061945401718
"58","SNAIVE_model","Red Onion (Local)","Retail","Pettah","Test",-50.9255072463768,57.8522760190099,50.9255072463768,-20.7507268334356,20.7507268334356,NA,NA,0.960962611836646
"59","SNAIVE_model","Red Onion (Local)","Wholesale","Dambulla","Test",-4.16666666666667,38.391360743143,30.4226086956522,-5.8378814224515,17.1736931643376,NA,NA,0.706061945401718
"60","SNAIVE_model","Red Onion (Local)","Wholesale","Pettah","Test",-125.957391304348,134.730334856092,125.957391304348,-66.9388573577466,66.9388573577466,NA,NA,0.94456965906966
