"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"38","STL_ETS","Snake gourd","Retail","Pettah","Test",-275.873908096713,286.979804260935,275.873908096713,-133.181964940088,133.181964940088,NA,NA,0.934051092545911
"39","STL_ETS","Snake gourd","Wholesale","Dambulla","Test",-115.930470337213,133.687440369136,116.51643963867,-99.60704165863,99.8201214046147,NA,NA,0.912880171792426
"40","STL_ETS","Snake gourd","Wholesale","Pettah","Test",-273.589525823448,285.350075731446,273.589525823448,-179.450106375142,179.450106375142,NA,NA,0.935256728085727
"41","STL_ETS","Tomato","Retail","Dambulla","Test",-81.0380540540684,164.987447198739,148.523417836805,-78.7161317301363,93.4853575478468,NA,NA,0.973125210296503
"42","STL_ETS","Tomato","Retail","Pettah","Test",-50.033367977465,176.253393858966,166.318761817618,-47.5801833133469,68.4351376126957,NA,NA,0.964920004095771
"43","STL_ETS","Tomato","Wholesale","Dambulla","Test",-81.9688639016012,165.754842489481,149.095300739178,-105.544180934485,121.276337278988,NA,NA,0.972872020713092
"44","STL_ETS","Tomato","Wholesale","Pettah","Test",-27.3333293000679,157.938340316327,147.849637827439,-53.7479973661434,79.7968795535566,NA,NA,0.969841052344221
"45","STL_ETS","Potato (Local)","Retail","Dambulla","Test",32.9329051761807,46.2094128313004,38.1438796086117,9.75114424937275,12.0240141487441,NA,NA,0.769512987931897
"46","STL_ETS","Potato (Local)","Retail","Pettah","Test",52.448114447277,61.2187190439836,52.473766019859,12.5688498229237,12.5756002367611,NA,NA,0.916645539679922
"47","STL_ETS","Potato (Local)","Wholesale","Dambulla","Test",31.0434138193715,44.8993350326693,36.8453942370749,9.65245657455251,12.4177123286119,NA,NA,0.773449246197719
"48","STL_ETS","Potato (Local)","Wholesale","Pettah","Test",68.6524038466412,72.990609774775,68.6524038466412,18.530105896287,18.530105896287,NA,NA,0.866037882606693
"49","STL_ETS","Big Onion (Local)","Retail","Dambulla","Test",-63.074316818336,72.9283222932355,65.7287701378595,-45.7131396359579,46.780353469327,NA,NA,0.9224215346196
