"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"38","ARIMA_model","Snake gourd","Retail","Pettah","Test",-303.704906035397,314.506640653255,303.704906035397,-146.441386811244,146.441386811244,NA,NA,0.939413682567906
"39","ARIMA_model","Snake gourd","Wholesale","Dambulla","Test",-109.367111238764,127.532853029119,109.609899722034,-95.7446494336582,95.8329361548474,NA,NA,0.908765200403828
"40","ARIMA_model","Snake gourd","Wholesale","Pettah","Test",-297.782228396115,308.914731732955,297.782228396115,-195.282689966837,195.282689966837,NA,NA,0.938952361645689
"41","ARIMA_model","Tomato","Retail","Dambulla","Test",-121.762469535083,188.706949436768,161.916974974243,-102.100490411669,110.595448292402,NA,NA,0.969836122950558
"42","ARIMA_model","Tomato","Retail","Pettah","Test",-157.425438774767,231.686776366963,197.590806039685,-89.7489324487915,96.7734514107164,NA,NA,0.959972946956576
"43","ARIMA_model","Tomato","Wholesale","Dambulla","Test",-122.613834819162,189.315131683373,162.312084919513,-135.509549014733,144.471251969431,NA,NA,0.969499790074937
"44","ARIMA_model","Tomato","Wholesale","Pettah","Test",-122.693618127415,195.342507601205,168.118642557301,-103.601592907172,113.154152655067,NA,NA,0.964208867439043
"45","ARIMA_model","Potato (Local)","Retail","Dambulla","Test",12.2962282114729,45.3775247517946,38.8969406816554,1.98557641336009,12.8197623231387,NA,NA,0.872204517941876
"46","ARIMA_model","Potato (Local)","Retail","Pettah","Test",24.1819551986211,40.688122007417,31.3158596091405,5.34442883772072,7.33542627129342,NA,NA,0.9450674345817
"47","ARIMA_model","Potato (Local)","Wholesale","Dambulla","Test",12.3591565562944,45.4306669670699,39.1446728106419,1.97746297844437,13.8378448761149,NA,NA,0.871028780784278
"48","ARIMA_model","Potato (Local)","Wholesale","Pettah","Test",28.2675291931895,46.8806424562732,38.2161941101674,6.75864445435807,10.0152351279943,NA,NA,0.953555944138713
"49","ARIMA_model","Big Onion (Local)","Retail","Dambulla","Test",-83.4064139752971,93.8209025402918,84.0406520723915,-59.9921190781504,60.2421823457158,NA,NA,0.958569004577315
"50","ARIMA_model","Big Onion (Local)","Retail","Pettah","Test",-81.7795695554689,93.8503503906469,81.7795695554689,-71.6403771377781,71.6403771377781,NA,NA,0.956059260057237
"51","ARIMA_model","Big Onion (Local)","Wholesale","Dambulla","Test",-80.6059571661789,90.3444929438538,81.2393685596402,-65.3456174390032,65.6167309973103,NA,NA,0.954831419661979
"52","ARIMA_model","Big Onion (Local)","Wholesale","Pettah","Test",-50.4895622146215,58.2064807403098,50.4895622146215,-39.8366103744397,39.8366103744397,NA,NA,0.956667750825597
"53","ARIMA_model","Red Onion (Imp)","Retail","Dambulla","Test",-85.6842207459832,97.6940538241183,86.6870949190365,-36.4092527538656,36.6699656148454,NA,NA,0.896800988064371
"54","ARIMA_model","Red Onion (Imp)","Retail","Pettah","Test",13.1765209092165,26.4166515617176,15.9094914567744,3.24532718181201,4.02617590968571,NA,NA,0.946355230031869
"55","ARIMA_model","Red Onion (Imp)","Wholesale","Dambulla","Test",-85.7427580155049,97.7019850756495,86.7296410444701,-39.8547875348686,40.1251664469139,NA,NA,0.896767280427865
"56","ARIMA_model","Red Onion (Imp)","Wholesale","Pettah","Test",-38.6739532655819,48.7415517225708,39.3841089913162,-16.9330850963068,17.1743724921962,NA,NA,0.956319017516023
"57","ARIMA_model","Red Onion (Local)","Retail","Dambulla","Test",-19.6512269205264,39.2009211657212,33.0948283125005,-12.6459014535296,17.8224969606482,NA,NA,0.786415443555226
"58","ARIMA_model","Red Onion (Local)","Retail","Pettah","Test",-46.6664089772547,54.1114499964869,46.6664089772547,-19.1099867761433,19.1099867761433,NA,NA,0.961635697517327
"59","ARIMA_model","Red Onion (Local)","Wholesale","Dambulla","Test",-19.5655303372582,39.1679417299535,33.0686167625498,-14.4055985012104,20.0427359012161,NA,NA,0.786483841394089
"60","ARIMA_model","Red Onion (Local)","Wholesale","Pettah","Test",-111.926719341135,121.670423506112,111.926719341135,-60.1043409819468,60.1043409819468,NA,NA,0.955255530734391
